id,active,type,product_tmpl_id/id,product_qty,product_uom_id/id,sequence,ready_to_produce,picking_type_id/id,company_id/id,consumption,produce_delay,days_to_prepare_mo,version,x_studio_bom_total_material_cost,x_studio_currency_id/id,x_studio_last_updated_date_cost
mrp_bom_id_4166,1,normal,Jinasena_MasterData_Stock.product_template_concave_assy_jmc25_15_hp,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4167,1,normal,Jinasena_MasterData_Stock.product_template_hopper_assy_jmc25_15_hp,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4168,1,normal,Jinasena_MasterData_Stock.product_template_motor_base_assy_jmc25_15_hp,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4251,1,normal,Jinasena_MasterData_Stock.product_template_cover_plate_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4252,1,normal,Jinasena_MasterData_Stock.product_template_cover_plate_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4254,1,normal,Jinasena_MasterData_Stock.product_template_cover_plate_4,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4260,1,normal,Jinasena_MasterData_Stock.product_template_square_separate_plate,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4262,1,normal,Jinasena_MasterData_Stock.product_template_spacer_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4266,1,normal,Jinasena_MasterData_Stock.product_template_hanging_blade,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4270,1,normal,Jinasena_MasterData_Stock.product_template_t_hopper_plate_3,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4296,1,normal,Jinasena_MasterData_Stock.product_template_basic_assy_m_chopper_25hp,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4297,1,normal,Jinasena_MasterData_Stock.product_template_multi_chooper_with_25hp_motor,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4330,1,normal,Jinasena_MasterData_Stock.product_template_tractor_braket_angle_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4331,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_reinforcement,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4334,1,normal,Jinasena_MasterData_Stock.product_template_adjuster_bush_plate,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4343,1,normal,Jinasena_MasterData_Stock.product_template_stand_base_330683,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4344,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_fixing_f_i,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4345,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_fixing_a_i,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4346,1,normal,Jinasena_MasterData_Stock.product_template_basic_multi_chopper,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4385,1,normal,Jinasena_MasterData_Stock.product_template_hopper_assembly_of_mini_m_chop,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4386,1,normal,Jinasena_MasterData_Stock.product_template_chopping_spindle_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4387,1,normal,Jinasena_MasterData_Stock.product_template_legs_capacitor_box_assembly,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4389,1,normal,Jinasena_MasterData_Stock.product_template_hopper_plate_1_330763,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4390,1,normal,Jinasena_MasterData_Stock.product_template_hopper_plate_2_330765,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4391,1,normal,Jinasena_MasterData_Stock.product_template_hopper_plate_3_330767,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4393,1,normal,Jinasena_MasterData_Stock.product_template_feeding_guide_330771,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4397,1,normal,Jinasena_MasterData_Stock.product_template_top_unit_hinge_bracket_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4398,1,normal,Jinasena_MasterData_Stock.product_template_blade_shield_cover_plate_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4399,1,normal,Jinasena_MasterData_Stock.product_template_sliding_cover_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4402,1,normal,Jinasena_MasterData_Stock.product_template_blade_hopper_plate_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4403,1,normal,Jinasena_MasterData_Stock.product_template_blade_holding_pin_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4404,1,normal,Jinasena_MasterData_Stock.product_template_rotating_disc_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4405,1,normal,Jinasena_MasterData_Stock.product_template_spindle_shaft_1_25mm_ss,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4407,1,normal,Jinasena_MasterData_Stock.product_template_lock_hinge_bush,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4408,1,normal,Jinasena_MasterData_Stock.product_template_lock_hinge_fix_plate,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4411,1,normal,Jinasena_MasterData_Stock.product_template_leg_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4412,1,normal,Jinasena_MasterData_Stock.product_template_leg_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4413,1,normal,Jinasena_MasterData_Stock.product_template_leg_2_re_inforcement,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4414,1,normal,Jinasena_MasterData_Stock.product_template_capacitor_box_cover_1_330809,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4415,1,normal,Jinasena_MasterData_Stock.product_template_copacitor_box_cover_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4416,1,normal,Jinasena_MasterData_Stock.product_template_wheel_axel_bar,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4417,1,normal,Jinasena_MasterData_Stock.product_template_leg_end_insert_for_al_bracket,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4421,1,normal,Jinasena_MasterData_Stock.product_template_stainless_steel_mini_multi_chopper_with_,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4461,1,normal,Jinasena_MasterData_Stock.product_template_stainless_steel_door_lock_for_malty_grin,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4467,1,normal,Jinasena_MasterData_Stock.product_template_outlet_cover_330773,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4468,1,normal,Jinasena_MasterData_Stock.product_template_outlet_cover_re_inforcement,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4469,1,normal,Jinasena_MasterData_Stock.product_template_top_unit_hinge_pin_s_s,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4473,1,normal,Jinasena_MasterData_Stock.product_template_straight_blade_mini_multi_chop_330783,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4482,1,normal,Jinasena_MasterData_Stock.product_template_spindle_shaft_key,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4491,1,normal,Jinasena_MasterData_Stock.product_template_belt_guard_for_mimi_multi_choppe,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4493,1,normal,Jinasena_MasterData_Stock.product_template_mini_multi_chopper_75_hp_ss75,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4531,1,normal,Jinasena_MasterData_Stock.product_template_chopping_spindle_assmbly,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4541,1,normal,Jinasena_MasterData_Stock.product_template_top_unit_hinge_pin,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4542,1,normal,Jinasena_MasterData_Stock.product_template_top_unit_hinge_bracket,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4548,1,normal,Jinasena_MasterData_Stock.product_template_blade_holder_pin,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4550,1,normal,Jinasena_MasterData_Stock.product_template_spindle_shaft_330793,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4555,1,normal,Jinasena_MasterData_Stock.product_template_rubber_guard_for_outlet,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4565,1,normal,Jinasena_MasterData_Stock.product_template_mini_multi_chopper_ms_with_1hp_motor,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4605,1,normal,Jinasena_MasterData_Stock.product_template_vertical_feeding_box_hopper_330769,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4611,1,normal,Jinasena_MasterData_Stock.product_template_blade_shield_cover_plateate,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4612,1,normal,Jinasena_MasterData_Stock.product_template_sliding_cover,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4614,1,normal,Jinasena_MasterData_Stock.product_template_angle_blade_mini_multi_chop_330785,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4615,1,normal,Jinasena_MasterData_Stock.product_template_blade_holder_plate_330787,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4617,1,normal,Jinasena_MasterData_Stock.product_template_rotating_disc,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4619,1,normal,Jinasena_MasterData_Stock.product_template_rotating_disc_hold_bush,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4632,1,normal,Jinasena_MasterData_Stock.product_template_capacitor_box_assembly,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4633,1,normal,Jinasena_MasterData_Stock.product_template_mini_multi_chopper_75h_333434,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4759,1,normal,Jinasena_MasterData_Stock.product_template_top_cover_assy,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4762,1,normal,Jinasena_MasterData_Stock.product_template_net_and_main_body_assy,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4763,1,normal,Jinasena_MasterData_Stock.product_template_hopper_assy_and_belt_guard_assy,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4764,1,normal,Jinasena_MasterData_Stock.product_template_final_assy_mmth_bsic_type,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4765,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_angle_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4768,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_angle_3,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4769,1,normal,Jinasena_MasterData_Stock.product_template_tractor_bracket_end_plate,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4771,1,normal,Jinasena_MasterData_Stock.product_template_adjuster_pipe_tractor_bracket,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4772,1,normal,Jinasena_MasterData_Stock.product_template_adjuster_bolt_handle,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4773,1,normal,Jinasena_MasterData_Stock.product_template_adjuster_pipe_base,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_760,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4774,1,normal,Jinasena_MasterData_Stock.product_template_top_cover_plate_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4777,1,normal,Jinasena_MasterData_Stock.product_template_louvers,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4778,1,normal,Jinasena_MasterData_Stock.product_template_drum_pipe,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4780,1,normal,Jinasena_MasterData_Stock.product_template_drum_pegs,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4781,1,normal,Jinasena_MasterData_Stock.product_template_drum_side_pegs,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4782,1,normal,Jinasena_MasterData_Stock.product_template_drum_bush_331233,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4783,1,normal,Jinasena_MasterData_Stock.product_template_drum_axel_331234,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4784,1,normal,Jinasena_MasterData_Stock.product_template_pipe_331235,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4787,1,normal,Jinasena_MasterData_Stock.product_template_remover_peg_rainofrcement,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4788,1,normal,Jinasena_MasterData_Stock.product_template_net_main,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4789,1,normal,Jinasena_MasterData_Stock.product_template_net_side_cover,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4790,1,normal,Jinasena_MasterData_Stock.product_template_column_verticle,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4793,1,normal,Jinasena_MasterData_Stock.product_template_column_cross_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4794,1,normal,Jinasena_MasterData_Stock.product_template_beam_supportt_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4795,1,normal,Jinasena_MasterData_Stock.product_template_beam_supportt_2,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
mrp_bom_id_4798,1,normal,Jinasena_MasterData_Stock.product_template_seaving_net_frame_1,1.0,uom.product_uom_unit,0,all_available,Jinasena_MasterData_Stock.stock_picking_type_manufacturing_505,seed_master_data_and_settings.company_jinasena_agricultural_machinery,warning,0,0,1,0.0,base.LKR,
